"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ZNF572",0.00973796947508943,2.36200023229752,0.365160292011452,0.715632578490752,0.816102409146108,-7.1220211974833
"HSPA1B",0.00561218966034849,2.3246044681157,0.364799784413487,0.715900990567718,0.81631570740018,-7.12215298085002
"NMT1",-0.0197220678774741,2.45020391712397,-0.36478999595379,0.715908278956663,0.81631570740018,-7.12215655720531
"MAP3K2-DT",0.0342860107494194,2.65721309144628,0.364755055255982,0.715934295663684,0.81631570740018,-7.12216932251358
"PAGE5",0.074027531684064,4.98596789705785,0.364621689386016,0.716033602439071,0.816385348643159,-7.1222180354662
"HAR1A",0.0150380868489552,2.3291021021405,0.364525566809007,0.716105180163074,0.81642336887419,-7.12225313398542
"ZNF486",0.0151609557867531,2.35961610673554,0.364443241211401,0.716166485967892,0.816446243476564,-7.12228318728886
"MMP24OS",0.0334678046197148,6.32087816676446,0.364395943504286,0.716201708220392,0.816446243476564,-7.12230045045105
"HLTF",-0.00249525720477894,2.31413970476859,-0.364312419597061,0.716263909349246,0.816462343815639,-7.12233093033287
"STT3A",-0.0233065049140433,2.47099899724793,-0.36427430084194,0.716292297419152,0.816462343815639,-7.12234483846614
"MED7",-0.040450256708005,6.41984478752342,-0.36384048998079,0.716615396084286,0.816787029428903,-7.12250301781386
"IGLV3-10",0.0069508669864069,2.33295924160331,0.363109116181462,0.717160233390411,0.817364401134238,-7.12276927095828
"RIOX2",0.0364827538447061,4.47146914675826,0.362865458285675,0.717341778851304,0.817527681042245,-7.12285785474185
"SYCP2",0.0457331802236514,5.8904420165,0.362523002269406,0.717596964482932,0.817774864001975,-7.12298225707891
"HMCES",0.030437900094157,2.57412182726033,0.362091613695715,0.717918464800946,0.818090047144951,-7.12313879870485
"ZDHHC15",0.0215232620429542,2.60357666342975,0.362049094667549,0.717950155633038,0.818090047144951,-7.12315421787593
"DNM1P50",-0.0338046273122408,2.4818070243719,-0.361284727960979,0.718519947081939,0.818695628531363,-7.12343110089899
"BCL10-AS1",0.0118036147346974,2.32628562393388,0.361144243396829,0.718624687502346,0.818771285365875,-7.12348192629148
"ZBTB49",-0.0839248333807419,9.70641820320661,-0.361065644191109,0.718683290680261,0.818791563512122,-7.12351035380355
"ANO4",-0.0187664452209897,2.71549840760882,-0.360976804976126,0.718749530775006,0.818791563512122,-7.12354247745666
"ZNF575",-0.0269370786459349,2.37503722618182,-0.360966102195272,0.718757511102703,0.818791563512122,-7.12354634697672
"CLIC3",-0.0301506301063696,2.43772022036364,-0.360644049145371,0.718997658437864,0.819021443214413,-7.12366272958881
"FDXR",0.0236858830243167,2.40399633657025,0.360529013042659,0.719083444947557,0.819075472949386,-7.12370427588161
"HBG1",-0.0461747534836423,4.49668858022314,-0.360272244430151,0.719274939351545,0.81919592683181,-7.12379696240172
"ZNF583",-0.00775337530204201,2.33121669009504,-0.360233479621372,0.719303851148855,0.81919592683181,-7.12381094972377
"CARD19",0.0228641562163232,2.46678951824793,0.360232909356346,0.719304276470301,0.81919592683181,-7.12381115547858
"DHRS7B",-0.00830105923815294,2.33381343716529,-0.360164147072538,0.719355562171601,0.819210645807089,-7.12383596291329
"BCL7A",0.0691935633302521,7.93557924992975,0.360081115384796,0.719417492278401,0.819237484541421,-7.12386591203627
"SNRK-AS1",0.0750385234875228,2.87118412366116,0.359703689940787,0.719699022739635,0.819514377231786,-7.1240019607007
"IFRD2",0.0224871919298306,2.38558076303306,0.359537195645938,0.719823226965833,0.819592209469399,-7.12406193081361
"PODXL",0.00265014862496438,2.31508945569421,0.359509171049166,0.719844133964319,0.819592209469399,-7.12407202235871
"CPO",-0.034439821132926,2.44305681883471,-0.359301356849734,0.719999174790841,0.819710296997206,-7.12414683092843
"CD69",0.00493598851921861,2.31705414452893,0.35924251854892,0.720043073518845,0.819710296997206,-7.12416800359047
"IGKV1OR2-108",0.0486357858648043,3.10381517345455,0.359210831143714,0.720066715594602,0.819710296997206,-7.12417940470793
"METTL14",-0.0525576511710009,5.19308406515289,-0.359164358535845,0.720101389448259,0.819710296997206,-7.1241961237211
"DCAF11",0.0414984047895537,4.64486793533884,0.358923172178333,0.720281351277779,0.819871449098501,-7.12428285839881
"CCNYL2",0.0263730828223818,2.43745419190083,0.358674933198702,0.720466591826722,0.819987929273926,-7.12437206860485
"PCDHA2",-0.0148025457986707,2.43715977924793,-0.358673334907996,0.720467784554845,0.819987929273926,-7.12437264278667
"MYBL1",0.063575481764091,6.11544430254959,0.358631671287432,0.720498876370684,0.819987929273926,-7.12438760943423
"BAIAP3",0.0559680366679398,5.29642670905372,0.358461092414091,0.720626177122059,0.820089102714713,-7.12444886767496
"MROH9",-0.0403353705322536,2.44869262852893,-0.358083628713406,0.720907901143081,0.820345003080038,-7.12458431896469
"SMARCC2",0.01346860304447,2.37275187399174,0.3579871304591,0.720979929792507,0.820345003080038,-7.12461892410879
"NSFL1C",0.0123695308802554,2.97576627296419,0.357971994981323,0.720991227509485,0.820345003080038,-7.12462435098324
"RUBCNL",0.0337452064001331,4.03253361528512,0.357951435328687,0.721006574143055,0.820345003080038,-7.12463172234636
"GJA3",0.018556825680685,2.36781186770661,0.357902483525629,0.721043114390649,0.820345003080038,-7.12464927159983
"BRPF3-AS1",-0.00366701939904557,2.32241371617355,-0.357663044514957,0.721221853781515,0.820504644798054,-7.1247350761346
"BCKDHB",0.0167558624086337,2.47224665147934,0.357477518100609,0.721360358433662,0.820618498527107,-7.12480152133794
"C11orf65",-0.0153492395695878,3.17379563428099,-0.357345273789107,0.721459091006998,0.820687097877507,-7.12484886286634
"FGF17",-0.0330404411301135,2.40493808808264,-0.357117418446702,0.721629217055427,0.820836898381733,-7.1249303907411
"WDFY2",0.0245788984205015,4.2283761756405,0.356828023669141,0.72184531104513,0.821017641225421,-7.12503386295329
"UQCC1",0.0354232055549639,5.06790704706612,0.356801647738724,0.721865007335449,0.821017641225421,-7.12504328942385
"CASC6",0.00412922850904085,2.31670659349587,0.356729379188631,0.721918975007919,0.821035293779311,-7.12506911385475
"PPARGC1B",0.0850102087346984,4.31273304223347,0.356546859018479,0.722055281044252,0.821146582527426,-7.12513431234002
"UCN3",-0.0193959439027425,2.37248301700826,-0.356318119501266,0.72222611629701,0.821256821703387,-7.12521597394205
"STX18-AS1",0.0047518604230623,2.31689588566942,0.356243865671396,0.72228157615713,0.821256821703387,-7.12524247183342
"CFAP184",0.0159375777528199,2.35965468128926,0.356236208449972,0.722287295386308,0.821256821703387,-7.12524520404195
"SYF2",0.0132824236925617,2.36797433978512,0.356211103426362,0.722306046604215,0.821256821703387,-7.12525416147028
"R3HCC1",0.0655570074012513,5.7767987321405,0.356132987960505,0.722364392984102,0.821279434178539,-7.12528202890178
"INCENP",0.0182874416080159,2.4075252145124,0.3560212883572,0.722447827029987,0.821330565706206,-7.12532186676637
"MAPRE3",-0.0497645583732202,6.64647829871901,-0.355830199467445,0.722590568671418,0.821449113333943,-7.12538999004771
"KYNU",0.0194541355913058,4.83002528992975,0.355533355580371,0.722812327710104,0.821635081372027,-7.12549574265291
"ZSWIM3",-0.018977945130668,2.35531971103306,-0.355492955806149,0.722842510431122,0.821635081372027,-7.12551012853175
"LAPTM4A",-0.0329287229836224,2.36244860517355,-0.355456721754213,0.722869581307312,0.821635081372027,-7.12552302965877
"RBM3",0.0768034674812892,5.4283515726405,0.355212901659735,0.723051751230133,0.821798400527942,-7.12560980763058
"PCDH20",-0.0110988174660922,2.39797150076033,-0.355051696777816,0.723172204013199,0.82188679156653,-7.125667149405
"VWA7",0.0100968370950101,2.32838103026446,0.35500580604281,0.723206494981347,0.82188679156653,-7.12568346833089
"ESRP2",-0.0156976981352139,2.4158267881157,-0.354890972684184,0.72329230446319,0.821922661287109,-7.12572429430118
"YWHAZ",-0.0104174679505844,2.36907860157851,-0.354860554574088,0.723315035053553,0.821922661287109,-7.12573510644946
"MAP3K15",-0.0362632858659748,2.86607754247934,-0.354725576601347,0.723415903242955,0.821993541223439,-7.12578307335057
"KCNK16",-0.0714117761680404,6.36467569252893,-0.35466508878752,0.723461106984072,0.822001167312841,-7.12580456289711
"LOC105379807",-0.0163537265463978,2.74224028136777,-0.354436881378836,0.723631659693021,0.822151207317752,-7.12588560537216
"KCNH6",-0.0303071640309645,5.36260608022039,-0.354267216259315,0.723758469340658,0.822251535498737,-7.1259458241985
"RXFP2",-0.0138064174327144,2.35085132616529,-0.354011677857518,0.723949476148949,0.822423400568383,-7.12603646751687
"REPS2",-0.021716072966476,4.27887858647107,-0.353961784881524,0.723986771589091,0.822423400568383,-7.12605415769076
"CFAP46",0.0145830849964068,2.39700196583471,0.35385948245614,0.724063245630166,0.822457156556953,-7.12609042250409
"C6orf52",0.00786911326223283,2.50924417622865,0.353818991699942,0.724093514419446,0.822457156556953,-7.12610477303488
"MLLT10",-0.0218950927494728,4.33177300377686,-0.353684376496517,0.724194148903471,0.822527712468547,-7.12615247089987
"ST7-AS2",-0.0508854112115675,3.32409208879339,-0.353607531013722,0.724251598557171,0.822535289391882,-7.12617969124454
"CDC25B",0.0207186692856305,2.3614697555124,0.353503053065246,0.724329708753889,0.822535289391882,-7.12621669014297
"NEURL1B",-0.0225916523846452,3.10804806942149,-0.353500969240447,0.724331266700381,0.822535289391882,-7.12621742797931
"SCEL",0.0463755263604,4.50967911517355,0.353469373665571,0.724354888892706,0.822535289391882,-7.12622861474281
"CTRB2",-0.015764130287339,2.41390305781818,-0.353375484572502,0.724425085930238,0.822571261234659,-7.12626185132882
"ST18-AS3",0.0222738841566517,2.38412175982645,0.35319242621523,0.724561957927678,0.82268293340842,-7.12632662835191
"RAB11FIP5",-0.0484301787325574,10.724199151843,-0.353101731953316,0.724629772964962,0.822693407900595,-7.12635870901159
"ATP8B2",-0.0609556020664908,3.61948701934711,-0.353077045256815,0.724648232386335,0.822693407900595,-7.12636743984402
"SCAPER",-0.0481818510712984,4.18736482727824,-0.352776721619002,0.724872811681656,0.82286137661773,-7.12647360516606
"CLCA3P",-0.0147407181900689,2.69974902268595,-0.352776137804842,0.724873248275942,0.82286137661773,-7.12647381145834
"TSPAN17",-0.0279412309663778,4.04323480352479,-0.352696946830828,0.724932470575031,0.822884862017211,-7.12650179064268
"PDHX",0.010434580671923,2.33736567126446,0.352405923572267,0.725150124163589,0.823088173780878,-7.12660455903691
"MORF4L2",-0.020244198175543,2.42592825464187,-0.352292195005795,0.725235186812179,0.823134099269761,-7.12664469674617
"ZNF148",0.0232426559287759,5.54276220573081,0.352248758818359,0.725267675572925,0.823134099269761,-7.1266600230718
"PLAGL1",0.0131217755173223,2.48762397571074,0.352191928443723,0.725310183476956,0.82313859638361,-7.12668007264748
"INAFM1",-0.0467341470401861,3.84636050709091,-0.351879060857381,0.725544217078815,0.823360439776708,-7.12679039353018
"TTTY11",0.00523883768321953,2.31785074910744,0.351558994863222,0.725783662145013,0.823588400292617,-7.12690315141167
"AURKAIP1",0.0251747437722889,7.52353455088843,0.351476765458354,0.725845183295268,0.823614446826272,-7.1269321039463
"CIP2A",0.0384448629094605,5.28114042723967,0.351386170543802,0.725912965299402,0.823646007213015,-7.12696399410706
"ZXDB",0.0449703425067476,5.1422756438595,0.351336491204212,0.725950135694843,0.823646007213015,-7.12698147816343
"CCN2",-0.0207271976318015,2.38011444333884,-0.351265801171889,0.726003027549703,0.823662256458796,-7.12700635243212
"XAGE3",-0.109609810647103,4.39177706546281,-0.351210025612137,0.726044760998086,0.823665845256806,-7.12702597510035
"ANO7L1",-0.00911502426133826,2.33822904857025,-0.350781370222958,0.726365525147541,0.823985964915045,-7.12717667863309
"MED16",0.0310233169716669,7.27874548080331,0.35038292207281,0.726663728699021,0.824280459277998,-7.12731659741422
"NIPSNAP1",0.00996617475788408,2.34429429897521,0.350324321925869,0.726707589316355,0.824286427463258,-7.12733716201584
"IGFLR1",0.0805503317052754,4.47394473177686,0.350268819484227,0.726749132221797,0.824289766230958,-7.12735663637175
"POLR3F",0.0320367353897102,3.16235343068595,0.350198511278439,0.72680175823037,0.824305674598203,-7.12738130126232
"SH3RF1",0.0568368208034,5.85997359981405,0.350038988618056,0.726921166499734,0.824397318672428,-7.12743724523884
"LOC105375483",-0.0420568356318154,3.63719933933884,-0.349792022385074,0.727106042576853,0.82456319575321,-7.12752380516166
"SLC30A4",0.0466050131803981,3.59245012919559,0.349704856553512,0.727171297755901,0.824591121264599,-7.12755434161415
"POLR1A",0.0208860504962023,3.54223399190358,0.349655972953294,0.727207894487295,0.824591121264599,-7.12757146348371
"CPXM1",0.00353222087894212,2.32026206073554,0.349503297183026,0.72732219933473,0.824676944185683,-7.12762492400529
"DUSP21",-0.0211759340390394,2.37015767071901,-0.349277558106609,0.72749121626085,0.824824790191157,-7.12770392547535
"ZFP28-DT",-0.0041899410384989,2.32213928936364,-0.349078930100795,0.7276399455009,0.824908450028776,-7.12777339680687
"H2BC8",0.0435100021498398,6.77758476734711,0.349075838514097,0.727642260510047,0.824908450028776,-7.12777447779609
"CLHC1",0.159657475191161,3.18029836872727,0.348807821841534,0.727842963474581,0.825056868938894,-7.12786815488961
"URI1",0.0303628375203253,5.0021312802562,0.348768920627438,0.727872096028118,0.825056868938894,-7.12788174566085
"PCGF3",-0.0525796308792765,4.66265302395868,-0.348746235158536,0.727889085029677,0.825056868938894,-7.12788967049974
"CUL3",-0.0235491152847076,2.43864907390634,-0.348407816401222,0.728142540727954,0.825287035681054,-7.12800783109509
"SSC5D",-0.0824665641476852,7.89547394252066,-0.348371906410622,0.728169436961013,0.825287035681054,-7.12802036252866
"EOLA2",0.0777245391074182,5.87935952595041,0.348318939382517,0.728209109367598,0.825288198829541,-7.1280388439677
"LINC02283",0.013796530058813,2.33227306953719,0.348181275482343,0.728312223343361,0.825361257137417,-7.12808686501622
"GABRQ",-0.014404606785936,3.13704702506198,-0.348077199595818,0.728390182295443,0.825368925812096,-7.12812315704383
"C1QB",0.00324233087498715,2.31559843878512,0.347991447257441,0.728454417971359,0.825368925812096,-7.12815305137923
"NKAIN1",-0.00849060205260921,2.33926647768595,-0.347984740716032,0.728459441813393,0.825368925812096,-7.12815538905333
"KITLG",-0.0384385458371428,5.08370674029545,-0.347965853828354,0.728473589965179,0.825368925812096,-7.12816197214368
"PIK3R6",0.018713748009032,2.41587560927273,0.347824022524138,0.728579838668951,0.825445511951587,-7.12821139654444
"ZNF135",0.0259910575946813,6.66037999072727,0.347620699963719,0.728732160927937,0.825574286292631,-7.12828221392052
"LAMP5",0.0386846687980698,2.43332467668595,0.346454048410218,0.729606385560372,0.826520840466911,-7.12868776053212
"LMAN1",-0.0362819787883257,6.91301087979614,-0.346296129888084,0.729724748411516,0.826557531367395,-7.12874255096759
"PMP2",0.0354411362403457,4.53610023854959,0.346295525013466,0.729725201788759,0.826557531367395,-7.12874276078322
"C3orf18",-0.0180367620288688,2.38983473750413,-0.346234278950681,0.729771108609428,0.826557531367395,-7.12876400359275
"STPG4",-0.0123592842969802,2.34843041901653,-0.346204277422432,0.729793596531596,0.826557531367395,-7.12877440806478
"ULBP3",0.0711342951039988,8.18175998417355,0.345977149436037,0.729963850040042,0.82670651344957,-7.12885314642046
"LINC02944",0.0800537004445427,2.66420781721488,0.345773754164889,0.730116325113935,0.826835346174263,-7.12892361359773
"ZC2HC1B",0.00272753295189787,2.31515596784297,0.345676825550354,0.73018899135957,0.826873788868576,-7.128957180388
"CAPN15",0.0513986392293031,8.03306952563223,0.345418320552242,0.73038280151625,0.827049404866617,-7.12904665583924
"ZMYM2",0.0202879501767677,3.13972685981818,0.345086376185455,0.730631697276827,0.827265078019253,-7.1291614526411
"KIAA2012",-0.0102709717788612,2.35145599831405,-0.345060975853925,0.730650743925129,0.827265078019253,-7.12917023233769
"SAA3P",0.0693886776153363,6.9179924541405,0.344861682843011,0.730800191269552,0.82738225895579,-7.12923909614885
"ISM2",-0.00400086694064106,2.3211497937438,-0.3448053385624,0.730842445019537,0.82738225895579,-7.1292585581814
"GPN2",0.0479588739128745,2.70692141533471,0.344715594544945,0.730909747635483,0.82738225895579,-7.12928955035543
"TRABD2B",0.0336767536249649,4.33031531723416,0.344710960130892,0.730913223224267,0.82738225895579,-7.12929115058405
